what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1344391225218
ws,sysinfo,,,"win32",1344391225218
locale,sysinfo,,,"zh_CN",1344391225218
processors,sysinfo,,,"1",1344391225218
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1344391225218
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1344391225218
java.specification.name,sysinfo,,,"Java Platform API Specification",1344391225218
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344391225218
java.specification.version,sysinfo,,,"1.6",1344391225218
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1344391225218
java.version,sysinfo,,,"1.6.0_10-rc2",1344391225218
java.vm.info,sysinfo,,,"mixed mode",1344391225218
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1344391225218
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344391225218
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344391225218
java.vm.specification.version,sysinfo,,,"1.0",1344391225218
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1344391225218
java.vm.version,sysinfo,,,"11.0-b15",1344391225218
started,bundle,com.collabnet.subversion.merge,1.10.0,"com.collabnet.subversion.merge",1344391227531
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1344391227593
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1344391227812
started,bundle,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui",1344391227921
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1344391228015
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1344391229671
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1344391229796
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1344391229953
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1344391233328
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344391233421
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344391238921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344391270750
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.4.1,"org.tigris.subversion.clientadapter.javahl",1344391284796
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.4,"org.tigris.subversion.clientadapter.svnkit",1344391284812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344391285046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344391285531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344391286546
started,bundle,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms",1344391286796
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1344391286875
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1344391287125
