what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1366773563484
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1366773563500
started,bundle,org.tigris.subversion.clientadapter,1.6.4.1,"org.tigris.subversion.clientadapter",1366773563500
started,bundle,org.tigris.subversion.subclipse.core,1.6.5,"org.tigris.subversion.subclipse.core",1366773563500
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1366773563500
os,sysinfo,,,"win32",1366773563515
arch,sysinfo,,,"x86",1366773563515
ws,sysinfo,,,"win32",1366773563515
locale,sysinfo,,,"zh_CN",1366773563515
processors,sysinfo,,,"1",1366773563515
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366773563515
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1366773563515
java.specification.name,sysinfo,,,"Java Platform API Specification",1366773563515
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366773563515
java.specification.version,sysinfo,,,"1.6",1366773563515
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1366773563515
java.version,sysinfo,,,"1.6.0_10-rc2",1366773563515
java.vm.info,sysinfo,,,"mixed mode",1366773563515
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1366773563515
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366773563515
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366773563515
java.vm.specification.version,sysinfo,,,"1.0",1366773563515
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366773563515
java.vm.version,sysinfo,,,"11.0-b15",1366773563515
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1366773564593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366773566609
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1366773567890
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1366773567953
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1366773568062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366773605296
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1366773613765
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366773614250
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1366773614562
