what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1383810176000
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1383810176000
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1383810176000
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1383810176000
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1383810176000
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1383810176000
started,bundle,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.adt",1383810176000
started,bundle,com.android.ide.eclipse.base,22.0.1.v201305230001--685705,"com.android.ide.eclipse.base",1383810176000
started,bundle,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms",1383810176000
started,bundle,com.android.ide.eclipse.gldebugger,22.0.1.v201305230001--685705,"com.android.ide.eclipse.gldebugger",1383810176000
started,bundle,com.android.ide.eclipse.traceview,22.0.1.v201305230001--685705,"com.android.ide.eclipse.traceview",1383810176000
os,sysinfo,,,"win32",1383810176015
arch,sysinfo,,,"x86",1383810176015
ws,sysinfo,,,"win32",1383810176015
locale,sysinfo,,,"en_CN",1383810176015
processors,sysinfo,,,"2",1383810176015
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1383810176015
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1383810176015
java.specification.name,sysinfo,,,"Java Platform API Specification",1383810176015
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383810176015
java.specification.version,sysinfo,,,"1.6",1383810176015
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1383810176015
java.version,sysinfo,,,"1.6.0_10-rc2",1383810176015
java.vm.info,sysinfo,,,"mixed mode",1383810176015
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1383810176015
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383810176015
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383810176015
java.vm.specification.version,sysinfo,,,"1.0",1383810176015
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1383810176015
java.vm.version,sysinfo,,,"11.0-b15",1383810176015
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1383810176015
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1383810192578
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810193750
opened,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810197203
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810197281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810204250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810213750
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810213890
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1383810220453
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810221562
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810224406
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810230812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810239203
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810241031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810267406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810270906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810272281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810299015
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810299156
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810306421
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1383810314031
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810331625
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810387781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810392437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810600406
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810601890
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810609515
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810618343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810621093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810628203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810690828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810696406
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1383810700125
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810701031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810706531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810715921
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383810716062
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383810864781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383810902250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383811082531
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383811082687
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1383811741890
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383811742796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383811743953
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383811745593
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383811747968
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383811758406
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1383811761515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383811779750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383811802187
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383811804718
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383811826546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383811831312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383812692140
